,510020.SH,510150.SH,510190.SH,510130.SH,510050.SH,510060.SH,510110.SH,510170.SH,510180.SH,510880.SH,510010.SH,510090.SH,510030.SH,510070.SH,510160.SH
2015-10-22,0.944031531532,1.17495943753,1.10360512129,1.05045907557,0.893138146979,0.921035113996,0.824054054054,0.929930092668,0.951767164003,1.02790167509,0.916223513049,0.939930407179,0.961645596743,1.15734619274,1.00171680227
2015-10-23,0.949662162162,1.20046872183,1.11809299191,1.06686023699,0.897366589948,0.923364952571,0.83,0.942448382377,0.960448485919,1.04301714739,0.920723226704,0.947194920945,0.96550246411,1.17266858521,1.00858401135
2015-10-26,0.949887387387,1.20758968812,1.12390498652,1.07415836145,0.899668147514,0.925112331503,0.833513513514,0.944074134287,0.964745004561,1.04752700961,0.925304753334,0.951712349673,0.967216627384,1.17795753286,1.01022617004
2015-10-27,0.948310810811,1.20795024337,1.12264150943,1.0758847995,0.899668147514,0.926360459311,0.831891891892,0.942448382377,0.965568994438,1.04792348102,0.924404810603,0.949087357304,0.96550246411,1.17329081434,1.0048518325
2015-10-28,0.932995495495,1.1832522084,1.09871967655,1.05108687122,0.885109457796,0.90963554668,0.818918918919,0.925865712892,0.947382360731,1.03771434235,0.908042215495,0.933947866431,0.954503249768,1.1513572373,0.988878107039
2015-10-29,0.934234234234,1.19334775554,1.10133086253,1.05603076199,0.883557244554,0.908221001831,0.817567567568,0.928466915949,0.948324063447,1.04073743681,0.908042215495,0.935596117453,0.954074708949,1.15330170335,0.990594909308
2015-10-30,0.935022522523,1.19217595096,1.10032008086,1.05414737503,0.88585880212,0.908221001831,0.820810810811,0.917249227768,0.949030340484,1.03583110318,0.908942158226,0.936939136805,0.954288979359,1.15065722952,0.986489512577
2015-11-02,0.922522522523,1.17162430142,1.08549528302,1.03272384839,0.873601669967,0.893326676652,0.809121621622,0.898715655991,0.933374532827,1.01922886312,0.894379448581,0.925035101642,0.944718234412,1.12934588162,0.96753004404
2015-11-03,0.920157657658,1.163601947,1.08162061995,1.02989876795,0.870550768078,0.889166250624,0.80777027027,0.898065355227,0.930343427209,1.0131826742,0.891597807412,0.924180452964,0.941575601743,1.1246791631,0.963797865194
2015-11-04,0.952477477477,1.20966288084,1.12971698113,1.07878835439,0.907322164535,0.92777500416,0.846283783784,0.938546577792,0.971866631353,1.05248290217,0.930786222695,0.963128014163,0.97407328048,1.17531305903,1.00261252519
