,510010.SH,510030.SH,510050.SH,510070.SH,510090.SH,510110.SH,510120.SH,510130.SH,510160.SH,510180.SH,510190.SH,510210.SH,510220.SH,510230.SH,510270.SH,510280.SH,510290.SH,510300.SH,510310.SH,510330.SH,510360.SH,510410.SH,510420.SH,510430.SH,510440.SH,510500.SH,510510.SH,510520.SH,510560.SH,510580.SH,510630.SH,510650.SH,510660.SH,510680.SH,510710.SH,510810.SH,510880.SH,510900.SH,511010.SH,511210.SH,511220.SH,511600.SH,511660.SH,511680.SH,511690.SH,511700.SH,511800.SH,511810.SH,511820.SH,511830.SH,511850.SH,511860.SH,511880.SH,511890.SH,511900.SH,511910.SH,511920.SH,511930.SH,511960.SH,511970.SH,511980.SH,511990.SH,512000.SH,512010.SH,512070.SH,512100.SH,512120.SH,512210.SH,512220.SH,512230.SH,512300.SH,512310.SH,512330.SH,512340.SH,512500.SH,512510.SH,512600.SH,512610.SH,512640.SH,512660.SH,512680.SH,512810.SH,512880.SH,512990.SH,513030.SH,513100.SH,513500.SH,513600.SH,513660.SH,518800.SH,518880.SH,510020.SH,510060.SH,510170.SH,510260.SH,510150.SH
2011-04-27,0.8839,0.9472,2.7609,1.1005,1.1918,1.0205,1,1.0882,1.1156,2.6231,1.0032,1.0017,0.964,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7856,0.8796,0.9867,1,0.9765
2011-04-28,0.8761,0.9462,2.7583,1.0731,1.1822,1.0185,1,1.0556,1.0959,2.5922,0.9959,0.9877,0.9342,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7819,0.872,0.969,1,0.9482
2011-04-29,0.8816,0.9476,2.7609,1.0885,1.1846,1.0177,0.99,1.0748,1.1089,2.6077,1.0051,0.9962,0.9506,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7856,0.8776,0.9864,0.995,0.9627
2011-05-03,0.885,0.9493,2.7609,1.0997,1.1894,1.0177,0.99,1.0875,1.1166,2.6193,1.0101,1.0024,0.9642,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7856,0.8805,0.9849,0.995,0.9752
2011-05-04,0.8616,0.9233,2.6861,1.0774,1.1572,0.9888,0.99,1.0628,1.0917,2.5535,0.9848,0.9778,0.944,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672,0.8572,0.9501,0.995,0.9597
2011-05-05,0.8583,0.9202,2.677,1.074,1.1536,0.9852,0.99,1.0639,1.0902,2.5496,0.9837,0.9795,0.9457,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672,0.8576,0.9436,0.995,0.9663
2011-05-06,0.856,0.9126,2.6599,1.0723,1.1488,0.978,0.983,1.066,1.0847,2.5419,0.9829,0.9764,0.9495,0.9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7635,0.8542,0.9365,0.992,0.9719
2011-05-09,0.8572,0.9116,2.6586,1.0748,1.15,0.9776,0.983,1.0722,1.0875,2.5457,0.9841,0.9788,0.9558,0.9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7635,0.8564,0.9442,0.992,0.9732
2011-05-10,0.8661,0.9209,2.6848,1.0783,1.1632,0.9888,0.983,1.0771,1.0964,2.5651,0.9894,0.9853,0.9604,0.9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672,0.8626,0.9579,0.992,0.9716
2011-05-11,0.8616,0.915,2.673,1.0817,1.1596,0.9844,0.983,1.0756,1.0919,2.5574,0.986,0.9832,0.9604,0.9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7635,0.8596,0.9529,0.992,0.9722
2011-05-12,0.8494,0.9037,2.6376,1.0688,1.1429,0.9712,0.983,1.059,1.0735,2.5225,0.9756,0.9709,0.9459,0.9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7524,0.8491,0.9306,0.992,0.965
2011-05-13,0.8583,0.9123,2.6651,1.0791,1.1548,0.9816,0.983,1.0683,1.0805,2.5457,0.9833,0.9798,0.9528,0.9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7598,0.8572,0.9455,0.994,0.9686
2011-05-16,0.8494,0.9013,2.6337,1.0748,1.1429,0.968,0.983,1.0625,1.0693,2.5225,0.9753,0.9726,0.9489,0.9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7524,0.8493,0.9368,0.994,0.9663
2011-05-17,0.8538,0.9092,2.6533,1.0783,1.1488,0.976,0.983,1.0656,1.0748,2.538,0.9787,0.9747,0.9473,0.9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7598,0.8531,0.9476,0.994,0.9647
2011-05-18,0.8605,0.9181,2.6796,1.0868,1.1584,0.9852,0.9862,1.0709,1.0817,2.5574,0.9841,0.9819,0.953,0.9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7635,0.8587,0.9507,0.994,0.9729
2011-05-19,0.8549,0.9137,2.6704,1.0808,1.1536,0.9808,0.9862,1.0589,1.074,2.5419,0.9756,0.9767,0.9457,0.9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7598,0.8523,0.9433,0.994,0.9699
2011-05-20,0.856,0.9154,2.6783,1.0808,1.1572,0.9836,0.9765,1.0563,1.0745,2.5457,0.9745,0.9767,0.9432,0.9546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7635,0.8539,0.9486,0.994,0.9673
2011-05-23,0.8293,0.8877,2.6009,1.0465,1.1226,0.9563,0.9765,1.0219,1.0419,2.4684,0.9457,0.948,0.9104,0.9281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7413,0.8318,0.9206,0.994,0.9367
2011-05-24,0.8316,0.887,2.6048,1.0465,1.1238,0.9587,0.9765,1.0244,1.0454,2.4722,0.9442,0.9466,0.9104,0.9262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7413,0.8292,0.9312,0.994,0.932
2011-05-25,0.8204,0.8757,2.5733,1.032,1.1095,0.9467,0.9765,1.0126,1.0322,2.4413,0.9331,0.9377,0.9006,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734,0.8205,0.9259,0.994,0.9222
2011-05-26,0.8182,0.876,2.5772,1.0217,1.1059,0.9479,0.9765,1.0037,1.0288,2.4374,0.9312,0.9363,0.8929,0.9154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734,0.8205,0.9244,0.994,0.9172
2011-05-27,0.8171,0.8798,2.5799,1.0097,1.1047,0.9503,0.9163,0.9892,1.0265,2.4258,0.9304,0.9281,0.8738,0.9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734,0.8186,0.9132,0.923,0.8997
2011-05-30,0.816,0.8798,2.5825,0.996,1.1011,0.9503,0.9163,0.9797,1.0225,2.4181,0.9304,0.9251,0.8631,0.9245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7376,0.8203,0.903,0.923,0.8968
2011-05-31,0.8293,0.8921,2.6218,1.02,1.1202,0.9631,0.9289,0.9955,1.039,2.4568,0.9419,0.9377,0.8798,0.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0.8288,0.9216,0.93,0.9126
2011-06-01,0.8271,0.888,2.6127,1.0234,1.1178,0.9595,0.9289,1.0007,1.0365,2.4568,0.9411,0.9398,0.8861,0.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0.8271,0.9253,0.93,0.9225
2011-06-02,0.8115,0.8681,2.5602,1.0045,1.0963,0.9395,0.9289,0.9877,1.0235,2.4142,0.9266,0.9257,0.876,0.8986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7376,0.8138,0.9241,0.93,0.9106
2011-06-03,0.8182,0.8733,2.5799,1.02,1.1059,0.9451,0.9348,1.0014,1.033,2.4374,0.9346,0.934,0.8888,0.9034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7413,0.8193,0.9309,0.941,0.9264
2011-06-07,0.8238,0.8757,2.5917,1.026,1.1131,0.9495,0.9394,1.0083,1.0404,2.449,0.9381,0.9394,0.8956,0.9054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0.8235,0.9448,0.95,0.9281
2011-06-08,0.8226,0.8726,2.5864,1.0268,1.1107,0.9463,0.9445,1.0124,1.0422,2.4529,0.9404,0.9411,0.8992,0.8992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0.8263,0.9473,0.953,0.9324
2011-06-09,0.8093,0.8589,2.547,1.0045,1.0916,0.9339,0.9251,0.9915,1.024,2.4103,0.9251,0.9261,0.8798,0.8861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7376,0.8164,0.9349,0.934,0.9109
2011-06-10,0.8115,0.8627,2.5549,1.0097,1.0963,0.9367,0.931,0.9968,1.027,2.4181,0.9281,0.9278,0.8842,0.8915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7376,0.8181,0.9306,0.94,0.9142
2011-06-13,0.8115,0.8599,2.551,1.0097,1.0952,0.9347,0.9281,0.9926,1.028,2.4142,0.922,0.9247,0.8823,0.8904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7413,0.8167,0.9306,0.941,0.9044
2011-06-14,0.8226,0.8705,2.5825,1.0243,1.1119,0.9475,0.9394,1.0088,1.0422,2.449,0.9365,0.936,0.8954,0.8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7487,0.8258,0.9442,0.951,0.9156
2011-06-15,0.816,0.863,2.5615,1.0131,1.1035,0.9395,0.9318,0.9976,1.0337,2.4258,0.9312,0.9295,0.8866,0.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0.8207,0.938,0.943,0.907
2011-06-16,0.8048,0.8524,2.5313,0.9951,1.0892,0.9294,0.9158,0.9809,1.0173,2.391,0.9182,0.9148,0.8691,0.8799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734,0.8107,0.9191,0.921,0.8902
2011-06-17,0.7959,0.8469,2.5142,0.9848,1.0749,0.9214,0.9087,0.9703,1.0071,2.3716,0.9132,0.9073,0.8579,0.875,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7303,0.807,0.9011,0.906,0.8813
2011-06-20,0.7926,0.8452,2.5051,0.9745,1.0725,0.921,0.8998,0.9641,0.9969,2.36,0.9067,0.9018,0.85,0.875,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7266,0.8019,0.8992,0.898,0.8707
2011-06-21,0.8015,0.8555,2.53,0.984,1.0844,0.9302,0.9087,0.9755,1.0069,2.3871,0.9159,0.9103,0.8598,0.8816,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7303,0.807,0.9126,0.907,0.8826
2011-06-22,0.8004,0.8551,2.5287,0.9823,1.082,0.9298,0.9091,0.9745,1.0039,2.3833,0.9155,0.911,0.8585,0.8827,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7303,0.8075,0.9089,0.905,0.8849
2011-06-23,0.8137,0.8688,2.5667,1.0028,1.1011,0.9439,0.9234,0.9914,1.0186,2.4219,0.9304,0.9244,0.8741,0.8952,0.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7413,0.8184,0.9225,0.922,0.9017
2011-06-24,0.836,0.8918,2.6284,1.0285,1.1298,0.9688,0.9441,1.0165,1.0427,2.4838,0.9526,0.9449,0.8956,0.9245,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7561,0.8386,0.9377,0.943,0.9208
2011-06-27,0.8371,0.8904,2.6245,1.0345,1.1309,0.9672,0.9508,1.0256,1.0452,2.4877,0.9511,0.948,0.9044,0.9216,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7561,0.8405,0.9436,0.956,0.9261
2011-06-28,0.8371,0.8873,2.6245,1.0345,1.1321,0.9672,0.9529,1.0293,1.0474,2.4916,0.9503,0.9476,0.9074,0.9174,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7561,0.8403,0.9526,0.96,0.9284
2011-06-29,0.8238,0.8743,2.5825,1.0157,1.1131,0.9515,0.9432,1.0167,1.0322,2.4568,0.9404,0.9367,0.8965,0.9009,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0.8315,0.938,0.95,0.9202
2011-06-30,0.8371,0.8863,2.6218,1.0277,1.1298,0.9652,0.955,1.028,1.0464,2.4916,0.9561,0.949,0.9085,0.9122,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7598,0.8422,0.9545,0.961,0.9291
2011-07-01,0.836,0.8859,2.6205,1.032,1.1309,0.9652,0.9559,1.0323,1.0474,2.4916,0.9561,0.9504,0.9126,0.9068,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7561,0.84,0.9653,0.962,0.9343
2011-07-04,0.856,0.9058,2.6848,1.062,1.1608,0.9892,0.9765,1.057,1.0708,2.5535,0.9775,0.9692,0.9342,0.9298,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7745,0.8532,0.9929,0.988,0.9571
2011-07-05,0.856,0.9034,2.6783,1.068,1.1596,0.9876,0.9795,1.0626,1.0705,2.5535,0.9756,0.9699,0.9386,0.9253,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7745,0.8527,0.9942,0.995,0.9601
2011-07-06,0.8516,0.8976,2.6625,1.068,1.1548,0.9816,0.9799,1.0621,1.0656,2.5457,0.9726,0.9689,0.9402,0.9176,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7708,0.8475,0.9939,0.995,0.9633
2011-07-07,0.8471,0.8931,2.6494,1.0697,1.1512,0.9772,0.9761,1.0576,1.0579,2.5303,0.9645,0.9644,0.938,0.9148,1.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7635,0.8418,0.987,0.99,0.964
2011-07-08,0.8505,0.8986,2.6612,1.0697,1.156,0.9816,0.9757,1.0574,1.0581,2.538,0.9664,0.9654,0.9369,0.9222,1.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672,0.8443,0.987,0.99,0.9617
2011-07-11,0.8483,0.8952,2.6547,1.0748,1.1548,0.9776,0.982,1.06,1.0599,2.538,0.9672,0.9668,0.9427,0.9168,1.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7672,0.8432,0.9861,0.995,0.9739
