,000032.SH,000033.SH,000034.SH,000035.SH,000036.SH,000037.SH,000038.SH,000039.SH,000040.SH,000041.SH,H00032.SH,H00033.SH,H00034.SH,H00035.SH,H00036.SH,H00037.SH,H00038.SH,H00039.SH,H00040.SH,H00041.SH
2012/4/20,2671.442,2024.14,1705.355,1908.858,4235.551,2962.123,2886.426,2086.995,1497.246,1470.845,3015.88,2350.61,1863.19,2056.8,4515.66,3161.04,3149.96,2184.98,1603.03,1672.25
2012/4/23,2695.563,2038.812,1725.124,1920.304,4271.35,2966.733,2936.119,2098.216,1518.264,1477.012,3043.11,2367.64,1884.79,2069.13,4553.83,3165.96,3204.19,2196.73,1625.53,1679.26
2012/4/24,2674.211,2017.714,1724.637,1891.344,4217.845,2952.627,2904.642,2079.025,1533.959,1475.688,3019.01,2343.14,1884.25,2037.93,4496.78,3150.9,3169.84,2176.64,1642.33,1677.75
2012/4/25,2674.397,1996.898,1713.771,1877.703,4195.411,2929.077,2935.639,2054.213,1506.874,1468.604,3019.46,2321.94,1872.38,2023.23,4472.87,3125.77,3203.67,2150.66,1613.33,1669.7
2012/4/26,2701.745,2036.721,1724.644,1910.534,4212.307,2936.157,2939.473,2081.248,1519.48,1480.037,3050.34,2368.25,1884.26,2058.6,4490.88,3133.33,3207.85,2178.97,1626.83,1682.7
2012/4/27,2713.64,2037.652,1730.416,1906.536,4234.587,2917.592,2942.046,2050.459,1530.068,1476.398,3064.06,2369.33,1890.57,2054.3,4514.63,3113.52,3210.66,2146.73,1638.17,1678.56
2012/5/2,2711.895,2027.76,1719.048,1899.33,4285.949,2898.849,2934.318,2044.129,1511.778,1481.131,3062.09,2357.83,1878.15,2046.53,4569.39,3093.51,3202.23,2140.54,1618.59,1683.94
2012/5/3,2801.87,2092.891,1750.583,1931.337,4341.501,2965.429,2986.091,2074.599,1541.166,1507.705,3163.68,2433.56,1912.6,2081.02,4628.62,3164.57,3258.73,2172.44,1650.34,1714.15
2012/5/4,2809.777,2084.768,1752.927,1928.893,4407.493,3049.209,2993.233,2077.079,1536.927,1507.125,3172.61,2424.11,1915.16,2078.39,4698.97,3253.97,3266.52,2175.04,1645.8,1713.5
2012/5/7,2818.228,2117.068,1772.564,1945.46,4490.634,3059.98,3008.683,2107.094,1545.699,1508.285,3182.15,2462.83,1936.62,2096.24,4787.61,3265.47,3283.38,2207.57,1655.19,1714.81
2012/5/8,2807.756,2125.554,1776.28,1964.742,4535.839,3118.268,2983.917,2134.588,1544.118,1535.678,3170.33,2472.71,1941.19,2117.01,4835.81,3327.67,3261.99,2236.37,1653.5,1745.96
2012/5/9,2792.568,2137.741,1779.348,1967.694,4521.62,3105.65,2967.782,2129.32,1541.772,1535.367,3153.18,2486.88,1944.55,2120.19,4820.65,3314.2,3244.35,2230.85,1650.99,1745.6
2012/5/10,2733.242,2081.298,1743.3,1917.322,4455.774,3054.61,2929.63,2081.381,1505.692,1511.676,3086.19,2421.27,1905.15,2066.8,4750.45,3259.74,3202.64,2180.63,1612.35,1718.85
2012/5/11,2735.616,2096.839,1735.707,1913.764,4477.297,3096.495,2926.328,2086.98,1507.77,1515.688,3088.87,2439.35,1897.88,2062.97,4773.39,3304.43,3199.03,2186.49,1616.01,1723.42
2012/5/14,2720.838,2066.496,1719.724,1898.707,4475.187,3127.218,2903.739,2073.618,1492.689,1509.634,3072.19,2404.05,1880.4,2047.61,4771.14,3337.4,3174.34,2172.5,1599.84,1716.53
2012/5/15,2684.286,2037.191,1711.418,1888.097,4417.231,3171.772,2886.314,2049.05,1484.365,1511.954,3030.91,2369.96,1871.32,2036.16,4709.36,3384.95,3155.29,2150.44,1590.92,1719.17
2012/5/16,2665.409,2027.619,1704.606,1895.455,4453.936,3133.852,2897.596,2058.68,1488.437,1505.341,3009.6,2360.06,1863.87,2044.18,4748.49,3344.48,3167.63,2160.55,1595.29,1711.65
2012/5/17,2627.721,2009.682,1672.976,1872.931,4402.092,3120.224,2848.728,2024.583,1468.289,1488.742,2967.05,2339.18,1829.61,2019.89,4694.45,3329.94,3114.2,2124.77,1573.69,1692.78
2012/5/18,2667.089,2039.515,1695.358,1906.675,4438.083,3111.284,2903.261,2052.447,1480.124,1504.612,3011.5,2374.52,1854.08,2056.31,4732.83,3320.4,3173.82,2154.23,1586.38,1710.82
2012/5/21,2624.777,2021.196,1665.344,1880.327,4361.889,3045.834,2858.471,2005.319,1451.604,1499.959,2963.72,2353.19,1821.26,2027.89,4651.57,3250.98,3126.57,2104.82,1555.81,1705.53
2012/5/22,2657.372,2040.397,1671.419,1882.194,4394.259,3058.526,2861.46,2013.412,1443.963,1496.97,3000.53,2376.39,1827.9,2030.12,4686.09,3264.53,3129.84,2113.31,1547.62,1702.13
2012/5/23,2692.007,2060.23,1700.617,1903.329,4472.813,3099.501,2905.955,2045.436,1462.336,1505.707,3039.63,2399.72,1859.89,2052.92,4770.36,3308.64,3178.63,2146.93,1568.45,1712.26
2012/5/24,2671.023,2031.699,1690.78,1892.56,4477.701,3118.531,2900.063,2025.665,1458.134,1497.195,3015.94,2366.49,1849.13,2041.47,4775.58,3328.96,3172.19,2126.17,1563.94,1703.49
2012/5/25,2654.998,2022.705,1691.55,1878.677,4389.154,3090.517,2878.209,2034.903,1467.716,1479.69,2998.41,2356.24,1849.97,2026.49,4681.14,3299.05,3148.28,2135.87,1574.22,1686.99
2012/5/28,2632.485,2016.616,1685.324,1837.156,4315.895,3048.834,2851.887,2001.17,1450.309,1473.278,2972.99,2349.31,1843.17,1981.7,4603.01,3256.36,3119.49,2100.46,1555.55,1679.68
2012/5/29,2663.985,2049.465,1715.651,1872.278,4363.471,3073.745,2885.501,2013.888,1461.477,1483.728,3016.6,2388.5,1876.33,2020.58,4653.75,3282.96,3156.26,2113.81,1567.52,1691.59
2012/5/30,2706.57,2091.951,1733.349,1905.125,4412.828,3102.986,2929.572,2055.425,1468.133,1494.578,3064.82,2438.01,1895.69,2056.03,4706.39,3316.57,3204.47,2157.41,1574.66,1703.96
2012/5/31,2683.659,2080.953,1724.602,1912.061,4412.107,3107.37,2921.603,2048.749,1470.356,1496.814,3038.88,2425.19,1886.12,2063.52,4705.98,3321.26,3195.75,2150.4,1577.05,1706.51
2012/6/1,2655.752,2076.262,1713.361,1909.175,4448.666,3136.63,2895.146,2062.451,1474.041,1495.499,3007.28,2419.89,1874.46,2061.07,4744.97,3353.45,3174.63,2164.78,1581.71,1705.01
2012/6/4,2639.634,2082.367,1705.602,1900.538,4470.023,3170.598,2904.052,2041.626,1470.629,1495.233,2990.92,2427,1866.16,2051.9,4767.75,3389.77,3184.4,2145.64,1578.05,1706.14
2012/6/5,2535.49,2032.706,1642.64,1839.106,4365.893,3146.056,2821.634,1963.26,1415.882,1469.795,2873.05,2370.63,1797.27,1985.57,4657.84,3363.53,3094.02,2063.28,1519.3,1677.12
2012/6/6,2533.275,2018.152,1643.881,1835.715,4390.106,3202.241,2820.997,1954.877,1415.41,1500.392,2871.09,2354.13,1798.74,1982.13,4685.06,3423.6,3094.05,2054.47,1518.79,1712.03
2012/6/7,2495.979,2037.539,1640.27,1828.974,4364.678,3176.594,2832.973,1956.568,1404.285,1500.358,2830.98,2376.74,1794.79,1975.16,4657.92,3396.18,3107.18,2056.25,1506.86,1711.99
2012/6/8,2476.516,2022.909,1626.592,1815.399,4352.669,3145.165,2818.276,1940.547,1398.309,1496.043,2814.15,2359.68,1779.83,1961.37,4645.11,3365.92,3101.65,2039.41,1500.44,1707.2
2012/6/11,2459.854,1997.266,1623.621,1808.658,4328.761,3135.21,2784.304,1922.691,1390.365,1496.22,2798.77,2329.76,1776.58,1954.09,4619.59,3355.26,3065.59,2020.65,1491.92,1707.68
2012/6/12,2499.255,2022.816,1649.015,1836.615,4365.066,3181.229,2816.907,1961.447,1425.945,1511.964,2858.71,2364.52,1804.92,1988.43,4661.27,3406.67,3101.49,2061.73,1530.1,1725.65
2012/6/13,2450.707,2003.887,1634.439,1813.613,4338.358,3214.381,2804.35,1936.511,1409.412,1496.595,2803.18,2342.39,1793.36,1965.28,4636,3442.18,3087.67,2036.25,1512.36,1715.79
2012/6/14,2463.403,2026.083,1657.083,1848.02,4468.438,3300.638,2853.983,1962.677,1412.318,1545.713,2817.7,2368.42,1818.21,2002.67,4775.01,3534.55,3144.49,2063.76,1515.47,1772.1
2012/6/15,2426.105,2001.387,1642.489,1848.049,4510.912,3285.945,2822.795,1955.399,1394.693,1549.509,2775.04,2342.78,1802.63,2002.96,4820.39,3520.83,3116.46,2056.11,1496.56,1776.45
2012/6/18,2437.964,2002.152,1643.212,1846.889,4436.185,3319.822,2853.674,1956.173,1396.825,1558.545,2793.76,2343.67,1804.05,2002.07,4741.14,3557.13,3150.55,2057.01,1498.85,1789.05
2012/6/19,2458.21,2012.366,1650.845,1857.91,4445.002,3369.142,2861.714,1976.953,1402.698,1563.596,2818.03,2355.63,1812.43,2014.54,4750.56,3609.98,3162.3,2079.43,1505.15,1794.85
2012/6/20,2432.968,1993.488,1634.925,1839.185,4416.514,3370.273,2847.935,1961.014,1399.893,1553.114,2789.09,2334.02,1794.96,1995.1,4720.89,3612.5,3147.08,2062.66,1502.14,1783.16
2012/6/21,2439.333,1991.189,1631.221,1829.822,4373.989,3293.31,2843.399,1973.962,1395.679,1545.562,2796.39,2331.33,1790.89,1984.94,4675.43,3530.01,3147.53,2076.28,1497.62,1774.49
2012/6/25,2371.85,1954.912,1612.522,1803.546,4328.532,3266.024,2793.57,1937.715,1369.079,1542.053,2719.03,2289.31,1770.36,1956.85,4627.08,3500.76,3092.89,2038.15,1469.08,1770.92
2012/6/26,2286.755,1880.906,1580.902,1767.111,4258.249,3253.03,2746.834,1881.2,1348.321,1541.318,2621.48,2203.6,1735.64,1919.29,4551.95,3488.46,3048.14,1978.71,1446.8,1770.08
2012/6/27,2283.671,1874.988,1578.833,1768.353,4245.603,3243.463,2745.558,1878.14,1334.209,1529.36,2617.94,2196.67,1733.86,1920.64,4538.44,3478.99,3067.79,1975.49,1431.66,1756.46
2012/6/28,2284.747,1849.266,1570.684,1750.971,4286.074,3278.063,2739.83,1862.677,1314.134,1529.538,2619.18,2166.53,1724.91,1901.76,4581.7,3516.11,3061.39,1959.23,1410.12,1756.67
2012/6/29,2256.834,1807.348,1546.56,1717.605,4254.297,3312.211,2729.925,1831.316,1297.633,1515.735,2587.18,2117.42,1698.42,1869.61,4547.73,3552.73,3050.33,1926.24,1392.41,1742.39
2012/7/2,2289.246,1838.129,1560.067,1737.767,4321.715,3355.646,2785.11,1862.766,1312.488,1517.888,2624.33,2153.49,1713.44,1891.55,4620.35,3599.32,3111.99,1961.92,1408.35,1744.86
2012/7/3,2289.886,1853.921,1546.659,1719.477,4393.999,3428.106,2786.599,1871.654,1315.765,1515.174,2625.07,2172.24,1698.71,1871.65,4701.53,3677.04,3113.65,1972.21,1411.87,1751.58
2012/7/4,2297.069,1846.368,1544.327,1727.489,4439.057,3403.122,2789.619,1869.652,1319.901,1503.192,2633.3,2163.65,1696.74,1880.37,4750.59,3650.74,3117.03,1970.1,1416.31,1737.81
2012/7/5,2314.673,1847.346,1536.625,1723.327,4459.744,3349.908,2789.089,1868.275,1317.751,1498.615,2655.72,2164.8,1688.72,1876.01,4772.73,3595.38,3116.43,1968.65,1414,1732.51
2012/7/6,2280.278,1803.119,1507.466,1686.99,4399.769,3335.832,2766.306,1818.053,1273.404,1486.051,2616.25,2112.97,1656.68,1840.42,4719.98,3583.17,3091.01,1915.73,1366.41,1717.99
2012/7/9,2310.502,1841.389,1526.904,1721.675,4540.144,3436.815,2780.395,1852.957,1292.855,1508.405,2650.93,2161.58,1678.82,1878.26,4870.57,3693.08,3106.75,1952.51,1389.04,1743.83
2012/7/10,2215.979,1789.306,1483.196,1681.974,4504.698,3427.021,2710.934,1801.874,1249.855,1511.146,2542.89,2100.91,1634.76,1834.95,4832.54,3682.56,3029.13,1898.68,1342.84,1747
2012/7/11,2211.364,1780.665,1477.041,1683.934,4440.803,3335.879,2708.322,1796.393,1246.102,1509.158,2537.6,2092.69,1628.56,1837.09,4764,3584.62,3026.22,1893.33,1338.81,1745.01
2012/7/12,2233.949,1801.893,1493.5,1695.997,4523.06,3440.859,2708.591,1800.728,1257.033,1509.927,2563.51,2117.64,1646.71,1850.83,4852.24,3697.43,3028.35,1897.9,1350.55,1745.9
2012/7/13,2317.715,1825.664,1504.47,1702.004,4537.06,3467.657,2716.456,1822.083,1271.044,1503.189,2664.21,2145.58,1659.63,1857.49,4867.26,3726.23,3037.14,1920.4,1365.61,1738.1
2012/7/16,2303.772,1817.861,1502.194,1687.607,4580.129,3486.421,2726.883,1800.692,1260.065,1496.993,2648.18,2136.4,1657.12,1841.78,4913.47,3746.39,3048.8,1897.86,1353.81,1730.94
2012/7/17,2266.079,1774.241,1463.009,1634.717,4470.574,3420.884,2687.304,1733.562,1196.742,1482.309,2608.59,2085.49,1614.06,1784.19,4798.38,3676.11,3006.24,1827.11,1285.78,1714.21
2012/7/18,2289.501,1791.674,1472.996,1645.035,4410.996,3389.785,2719.626,1745.349,1214.705,1482.692,2635.55,2106.07,1626.34,1795.46,4734.44,3642.69,3042.4,1839.53,1305.07,1714.65
2012/7/19,2316.481,1801.521,1479.639,1667.925,4379.303,3379.657,2714.271,1751.541,1234.211,1500.503,2666.61,2117.65,1633.68,1820.44,4700.42,3631.81,3036.41,1846.06,1326.03,1735.25
2012/7/20,2319.259,1804.946,1486.121,1693.496,4388.16,3391.154,2733.147,1770.049,1254.097,1503.098,2670.84,2121.67,1647.6,1848.35,4711.5,3644.63,3058.32,1865.56,1347.4,1738.25
2012/7/23,2286.521,1783.196,1471.453,1674.312,4339.172,3405.188,2707.115,1765.48,1262.537,1495.4,2633.14,2096.1,1631.8,1827.41,4661.94,3662.06,3029.19,1860.75,1356.46,1729.35
2012/7/24,2252.968,1759.317,1456.56,1661.138,4287.01,3403.963,2654.816,1739.328,1256.03,1489.941,2594.5,2068.31,1615.28,1813.54,4606.2,3660.75,2970.67,1833.27,1349.47,1723.9
2012/7/25,2265.187,1764.249,1461.58,1677.17,4328.28,3412.381,2655.626,1751.485,1260.217,1488.378,2608.57,2074.11,1620.85,1831.04,4650.54,3669.8,2971.57,1846.09,1353.97,1722.1
2012/7/26,2236.031,1751.693,1452.41,1671.058,4326.237,3414.299,2642.293,1733.962,1250.27,1473.41,2574.99,2059.35,1610.68,1824.37,4648.34,3671.86,2956.65,1827.62,1343.28,1704.78
2012/7/27,2235.315,1751.255,1442.663,1662.526,4268.16,3366.399,2632.04,1731.909,1246.16,1461.976,2574.17,2058.83,1599.87,1815.05,4587.73,3620.35,2945.18,1825.45,1338.87,1691.55
2012/7/30,2252.816,1751.676,1444.017,1668.669,4238.893,3287.36,2642.37,1729.019,1257.004,1455.692,2594.32,2059.33,1601.37,1821.76,4556.27,3535.35,2956.74,1822.41,1350.52,1686.35
2012/7/31,2251.804,1724.334,1431.193,1647.508,4206.704,3243.573,2636.298,1682.962,1224.957,1443.235,2593.16,2027.18,1588.78,1798.66,4521.67,3488.26,2949.95,1773.86,1316.09,1671.92
2012/8/1,2217.815,1698.201,1416.907,1638.172,4109.878,3231.923,2670.957,1656.84,1201.025,1439.493,2554.01,1996.46,1572.92,1788.46,4417.59,3475.73,2988.73,1746.33,1290.38,1667.59
2012/8/2,2253.304,1732.252,1435.89,1659.013,4140.922,3295.285,2687.474,1690.051,1221.562,1456.975,2594.88,2036.49,1593.99,1811.22,4450.96,3543.87,3007.21,1781.33,1312.44,1687.84
2012/8/3,2225.396,1715.864,1421.176,1645.307,4127.391,3351.65,2665.115,1687.736,1220.136,1457.707,2562.74,2017.22,1577.66,1796.25,4436.42,3604.49,2988.92,1778.89,1310.91,1688.69
2012/8/6,2267.141,1745.762,1435.403,1654.228,4187.926,3407.432,2665.485,1715.563,1246.726,1474.566,2610.82,2052.37,1593.45,1805.99,4501.49,3664.48,2989.34,1808.22,1339.48,1708.22
2012/8/7,2306.411,1804.927,1455.425,1675.517,4266.655,3461.669,2679.394,1761.114,1278.429,1480.133,2656.04,2122.84,1615.68,1829.3,4586.11,3722.8,3004.94,1856.24,1373.54,1714.67
2012/8/8,2304.272,1833.242,1462.357,1681.524,4295.388,3458.718,2663.252,1776.671,1282.056,1470.205,2653.58,2156.15,1623.37,1835.86,4616.99,3719.63,2986.84,1872.63,1377.44,1703.17
2012/8/9,2310.441,1833.532,1458.385,1676.891,4272.149,3396.521,2681.737,1772.386,1280.167,1465.798,2660.68,2156.49,1621.61,1830.8,4592.01,3652.74,3007.57,1868.45,1375.41,1698.06
2012/8/10,2319.112,1845.222,1468.455,1694.743,4391.027,3504.485,2690.733,1788.53,1293.235,1468.894,2670.67,2170.24,1632.81,1850.72,4719.79,3768.85,3017.66,1885.47,1389.45,1701.65
2012/8/13,2296.371,1831.338,1459.408,1683.093,4337.737,3534.911,2692.402,1788.391,1294.927,1485.449,2644.48,2153.91,1622.75,1838,4662.51,3801.57,3019.53,1885.32,1391.26,1720.83
2012/8/14,2252.032,1798.156,1433.93,1661.614,4312.397,3527.707,2616.436,1748.764,1276.797,1471.929,2593.42,2114.88,1596.08,1814.54,4635.28,3793.82,2934.33,1843.55,1371.79,1705.16
2012/8/15,2275.111,1791.573,1437.336,1669.849,4329.55,3526.995,2618.493,1771.39,1302.861,1471.882,2620,2107.14,1599.87,1823.53,4653.71,3793.06,2936.64,1867.4,1399.79,1705.11
2012/8/16,2238.721,1769.062,1420.024,1652.722,4283.519,3498.581,2580.693,1744.838,1265.114,1456.754,2578.09,2080.66,1580.6,1804.83,4604.24,3762.5,2894.24,1839.41,1360.41,1687.58
2012/8/17,2227.904,1761.325,1417.407,1645.693,4212.477,3436.501,2574.942,1736.572,1251.294,1450.975,2565.63,2071.56,1577.69,1797.15,4527.88,3695.74,2887.9,1830.7,1345.55,1680.89
2012/8/20,2234.284,1768.92,1416.538,1650.635,4156.128,3400.998,2579.436,1738.147,1250.186,1451.028,2572.98,2080.5,1576.72,1802.96,4467.31,3657.56,2895.44,1832.36,1344.36,1681.73
2012/8/21,2221.545,1759.126,1408.441,1640.789,4202.883,3411.541,2556.615,1737.291,1249.26,1449.353,2558.31,2068.98,1567.71,1793.38,4517.56,3668.9,2869.82,1831.45,1343.36,1679.79
2012/8/22,2234.53,1774.21,1420.166,1660.175,4288.63,3496.395,2550.984,1774.381,1270.742,1460.1,2573.26,2086.93,1580.76,1814.56,4609.73,3760.15,2863.5,1870.55,1366.46,1692.24
2012/8/23,2212.558,1755.25,1406.372,1646.545,4248.391,3473.754,2545.465,1750.684,1262.597,1459.678,2547.96,2064.62,1565.4,1799.67,4566.48,3735.8,2857.3,1845.57,1357.7,1692.64
2012/8/24,2228.4,1783.262,1406.736,1649.886,4235.446,3483.227,2549.501,1777.988,1281.828,1458.834,2566.2,2097.57,1565.81,1803.32,4552.56,3745.99,2861.83,1874.36,1378.38,1691.66
2012/8/27,2175.215,1752.003,1389.687,1620.82,4227.417,3440.795,2538.582,1731.78,1266.245,1438.782,2504.96,2060.8,1546.83,1771.55,4544.81,3700.36,2849.58,1825.64,1361.63,1668.4
2012/8/28,2117.02,1696.064,1351.384,1590.855,4149.457,3383.629,2495.553,1683.917,1232.942,1418.434,2437.94,1995.01,1504.2,1738.8,4461,3638.88,2801.28,1775.19,1325.81,1644.81
2012/8/29,2142.86,1706.612,1358.368,1597.479,4118.035,3357.07,2521.92,1702.626,1240.993,1414.885,2467.7,2007.41,1511.97,1746.04,4427.22,3610.32,2830.87,1794.91,1334.47,1640.69
2012/8/30,2090.791,1668.769,1341.615,1589.799,4081.347,3343.119,2507.753,1702.001,1249.914,1405.539,2407.73,1962.9,1493.32,1737.64,4387.78,3595.31,2814.97,1794.25,1344.06,1629.86
2012/8/31,2097.961,1648.08,1334.897,1578.509,4004.63,3266.93,2535.743,1687.17,1249.276,1402.019,2415.99,1938.56,1485.85,1725.3,4305.3,3513.38,2846.39,1778.62,1343.38,1625.77
2012/9/3,2090.131,1634.348,1325.614,1578.048,4035.058,3261.361,2528.534,1691.344,1249.319,1401.049,2406.97,1922.41,1475.51,1724.8,4338.01,3507.39,2838.3,1783.02,1343.43,1624.65
2012/9/4,2107.829,1661.348,1331.998,1603.728,4113.572,3343.389,2541.131,1713.267,1257.042,1398.943,2427.36,1954.17,1482.62,1752.87,4422.42,3595.6,2859.43,1806.13,1351.73,1622.21
2012/9/5,2091.485,1646.173,1312.81,1584.899,4115.779,3322.707,2508.526,1702.528,1237.691,1382.017,2408.53,1936.32,1461.26,1732.29,4424.79,3573.36,2822.74,1794.81,1330.92,1602.58
2012/9/6,2067.679,1649.531,1307.809,1595.489,4131.204,3334.757,2487.788,1725.657,1255.688,1402.163,2381.12,1940.27,1455.7,1743.86,4441.38,3586.32,2799.4,1819.19,1350.27,1625.94
2012/9/7,2089.18,1670.877,1327.319,1610.79,4142.408,3341.131,2509.729,1736.025,1269.094,1405.644,2405.88,1965.38,1477.41,1760.59,4453.42,3593.17,2824.09,1830.12,1364.69,1629.98
2012/9/10,2208.931,1763.398,1394.134,1663.715,4273.556,3434.658,2614.778,1795.337,1306.844,1442.182,2543.78,2074.21,1551.78,1818.43,4594.42,3693.76,2942.3,1892.64,1405.28,1672.35
2012/9/11,2226.675,1789.549,1402.562,1675.333,4275.411,3431.051,2608.213,1810.959,1316.054,1441.571,2564.22,2104.97,1561.16,1831.13,4596.41,3689.88,2934.91,1909.11,1415.19,1671.64
2012/9/12,2201.889,1774.353,1395.506,1674.048,4255.306,3461.677,2583.903,1809.621,1308.226,1427.43,2535.67,2087.09,1553.31,1829.73,4574.8,3722.81,2907.56,1907.7,1406.77,1655.24
2012/9/13,2228.326,1795.456,1403.959,1678.106,4275.385,3487.913,2580.101,1821.151,1315.922,1418.832,2566.12,2111.92,1562.72,1834.16,4596.38,3751.03,2903.28,1919.86,1415.05,1645.27
2012/9/14,2198.2,1761.862,1397.017,1658.878,4229.295,3457.575,2565.379,1791.611,1318.657,1407.541,2531.43,2072.4,1554.99,1813.15,4546.83,3718.4,2886.71,1888.72,1417.99,1632.18
2012/9/17,2227.647,1799.223,1394.238,1673.32,4238.578,3449.85,2584.503,1789.252,1329.164,1404.017,2565.34,2116.35,1551.9,1828.93,4556.81,3710.09,2908.23,1886.23,1429.28,1628.09
2012/9/18,2164.242,1765.807,1352.366,1632.3,4151.468,3358.58,2526.928,1731.995,1285.535,1380.599,2496.14,2077.04,1505.29,1784.1,4463.16,3611.94,2843.45,1825.87,1382.37,1600.94
2012/9/19,2125.609,1728.669,1336.644,1625.87,4136.343,3360.648,2506.588,1730.579,1280.24,1369.763,2456.36,2033.36,1487.79,1777.07,4446.9,3614.16,2820.56,1824.38,1376.68,1588.37
2012/9/20,2141.385,1768.026,1341.362,1647.772,4110.687,3387.888,2509.643,1759.739,1302.867,1372.017,2474.59,2079.65,1493.04,1801.01,4419.32,3643.46,2824,1855.12,1401.01,1590.98
2012/9/21,2073.335,1713.357,1315.479,1605.087,4027.006,3290.914,2471.188,1695.616,1258.606,1334.358,2395.95,2015.35,1464.23,1754.35,4329.36,3539.17,2780.72,1787.52,1353.41,1547.32
2012/9/24,2095.587,1734.686,1314.881,1604.154,4009.727,3262.734,2470.929,1677.689,1247.819,1343.617,2421.67,2040.43,1463.57,1753.33,4310.78,3508.86,2780.43,1768.62,1341.81,1558.8
2012/9/25,2122.033,1741.894,1319.482,1615.344,4040.884,3271.384,2488.668,1680.399,1257.426,1338.946,2452.23,2048.91,1468.69,1765.56,4344.28,3518.17,2800.39,1771.48,1352.14,1553.52
2012/9/26,2119.242,1721.679,1309.842,1602.913,4054.641,3262.677,2490.971,1658.123,1243.473,1332.237,2449,2025.14,1457.96,1751.98,4359.07,3508.8,2802.99,1747.99,1337.14,1545.73
2012/9/27,2097.849,1689.207,1293.726,1576.275,3989.71,3221.108,2474.949,1625.756,1229.196,1317.5,2424.28,1986.94,1440.02,1722.86,4289.26,3464.1,2785.98,1713.87,1321.79,1528.63
2012/9/28,2180.744,1737.538,1327.652,1613.394,4076.05,3277.137,2556.306,1661.492,1254.925,1344.15,2520.08,2043.79,1477.78,1763.43,4382.08,3524.35,2877.56,1751.55,1349.45,1559.55
2012/10/8,2214.59,1781.099,1356.005,1649.632,4168.246,3328.533,2586.24,1688.291,1275.878,1369.631,2559.19,2095.03,1509.34,1803.04,4481.2,3579.63,2911.26,1779.8,1371.98,1589.12
2012/10/9,2180.877,1756.528,1348.624,1639.558,4141.013,3327.77,2568.114,1683.419,1256.116,1363.76,2520.23,2066.13,1501.13,1792.03,4451.92,3578.81,2890.86,1774.66,1350.73,1582.31
2012/10/10,2227.581,1793.144,1378.225,1679.164,4215.061,3425.636,2622.957,1731.698,1282.333,1386.952,2574.2,2109.2,1534.07,1835.32,4531.53,3684.05,2952.59,1825.56,1378.93,1609.22
2012/10/11,2236.218,1800.784,1379.315,1686.457,4209.165,3452.035,2619.502,1743.092,1293.13,1382.69,2584.18,2118.18,1535.29,1843.29,4525.19,3712.44,2948.7,1837.57,1390.54,1604.27
2012/10/12,2202.422,1785.167,1366.485,1659.61,4179.143,3410.089,2603.856,1718.745,1265.736,1376.667,2545.13,2099.81,1521.01,1813.95,4492.92,3667.33,2931.09,1812,1361.08,1597.28
2012/10/15,2213.592,1777.41,1363.433,1659.515,4156.827,3397.354,2617.026,1709.981,1263.882,1375.134,2558.03,2090.69,1517.61,1813.84,4468.92,3653.64,2945.91,1802.76,1359.08,1595.5
2012/10/16,2195.102,1751.045,1352.971,1647.478,4173.088,3435.116,2616.128,1686.13,1252.466,1373.133,2536.67,2059.68,1505.96,1800.69,4486.41,3694.25,2944.9,1777.62,1346.81,1593.18
2012/10/17,2194.38,1743.348,1355.531,1646.77,4250.138,3477.871,2619.535,1688.374,1251.674,1364.73,2535.83,2050.62,1508.81,1799.91,4569.24,3740.23,2948.74,1779.98,1345.96,1583.43
2012/10/18,2204.165,1757.153,1359.631,1651.515,4245.766,3468.193,2620.914,1688.104,1244.637,1366.401,2547.14,2066.86,1513.38,1805.1,4564.54,3729.82,2950.29,1779.7,1338.39,1585.37
2012/10/19,2243.732,1784.335,1382.356,1682.05,4300.799,3485.18,2653.121,1716.61,1268.541,1382.38,2592.87,2098.83,1538.67,1838.47,4623.71,3748.09,2986.54,1809.75,1364.09,1603.91
2012/10/22,2238.047,1778.255,1383.05,1673.808,4294.51,3451.859,2648.049,1717.928,1269.478,1375.28,2586.3,2091.68,1539.44,1829.47,4616.94,3712.25,2980.84,1811.14,1365.1,1595.67
2012/10/23,2249.925,1771.61,1383.936,1675.427,4313.131,3466.009,2667.295,1718.665,1268.374,1385.562,2600.02,2083.87,1540.43,1831.23,4636.96,3727.47,3002.5,1811.92,1363.92,1607.6
